일자,종목코드,종목명,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률
2019/07/12,084670,동양고속,-,"25,750",464,55.5,"38,767",0.66,"1,000",3.88
2019/07/12,090080,평화산업,-,"1,615",-,-,533,3.03,0,0
2019/07/12,092230,KPX홀딩스,-,"57,500",901,63.82,"143,401",0.4,"2,600",4.52
2019/07/12,093240,형지엘리트,-,"1,765",-,-,"2,863",0.62,0,0
2019/07/12,096775,SK이노베이션우,-,"122,000",-,-,-,-,"8,050",6.6
2019/07/12,100250,진양홀딩스,-,"2,580",20,129,"5,365",0.48,150,5.81
2019/07/12,109070,컨버즈,관리종목,"3,260",-,-,275,11.85,0,0
2019/07/12,194370,제이에스코퍼레이션,-,"14,400",457,31.51,"11,633",1.24,450,3.13
2019/07/12,213500,한솔제지,-,"14,750","1,602",9.21,"23,790",0.62,600,4.07
2019/07/12,268280,미원에스씨,-,"74,000","6,932",10.68,"42,201",1.75,"1,200",1.62
2019/07/12,003280,흥아해운,-,588,-,-,823,0.71,0,0
2019/07/12,014285,금강공업우,-,"10,500",-,-,-,-,110,1.05
2019/07/12,000725,현대건설우,-,"178,000",-,-,-,-,550,0.31
2019/07/12,009275,신원우,-,"57,100",-,-,-,-,0,0
2019/07/12,011330,유니켐,-,"2,060",196,10.51,971,2.12,0,0
2019/07/12,093230,이아이디,-,535,-,-,303,1.77,0,0
2019/07/12,001140,국보,-,"6,380",-,-,806,7.92,0,0
2019/07/12,007110,일신석재,-,"3,360",5,672,659,5.1,0,0
2019/07/12,009810,엔케이물산,-,"1,220",-,-,525,2.32,0,0
2019/07/12,025560,미래산업,-,170,-,-,75,2.27,0,0
2019/07/12,092200,디아이씨,-,"2,945",-,-,"5,876",0.5,50,1.7
2019/07/12,004770,써니전자,-,"3,030",126,24.05,"1,405",2.16,0,0
2019/07/12,011200,현대상선,-,"3,630",-,-,"3,290",1.1,0,0
2019/07/12,000970,한국주철관,-,"13,400",551,24.32,"11,194",1.2,200,1.49
2019/07/12,003530,한화투자증권,-,"2,400",411,5.84,"5,351",0.45,0,0
2019/07/12,003535,한화투자증권우,-,"2,235",-,-,-,-,0,0
2019/07/12,005320,국동,-,"1,790",188,9.52,"2,970",0.6,0,0
2019/07/12,010580,지코,-,899,55,16.35,482,1.87,0,0
2019/07/12,105840,우진,-,"5,640",-,-,"6,329",0.89,0,0
2019/07/12,000145,하이트진로홀딩스우,-,"15,750",-,-,-,-,250,1.59
2019/07/12,002210,동성제약,-,"20,200",-,-,"2,322",8.7,0,0
2019/07/12,003680,한성기업,-,"6,300",-,-,"9,101",0.69,0,0
2019/07/12,004200,고려개발,-,"4,235",-,-,"3,782",1.12,0,0
2019/07/12,005360,모나미,-,"3,920",33,118.79,"3,819",1.03,70,1.79
2019/07/12,010660,화천기계,-,"3,605",-,-,"5,651",0.64,10,0.28
2019/07/12,000070,삼양홀딩스,-,"73,800","9,043",8.16,"159,177",0.46,"2,000",2.71
2019/07/12,000080,하이트진로,-,"22,050",319,69.12,"16,301",1.35,800,3.63
2019/07/12,000100,유한양행,-,"231,000","4,838",47.75,"126,224",1.83,"2,000",0.87
2019/07/12,000120,CJ대한통운,-,"135,500","1,996",67.89,"116,702",1.16,0,0
2019/07/12,000150,두산,-,"94,700",-,-,"85,108",1.11,"5,200",5.49
2019/07/12,000210,대림산업,-,"107,500","16,741",6.42,"139,638",0.77,"1,700",1.58
2019/07/12,000240,한국테크놀로지그룹,-,"15,650","2,258",6.93,"33,857",0.46,300,1.92
2019/07/12,000270,기아차,-,"43,000","2,883",14.92,"67,208",0.64,900,2.09
2019/07/12,000640,동아쏘시오홀딩스,-,"98,600",-,-,"119,609",0.82,"1,000",1.01
2019/07/12,000660,SK하이닉스,-,"74,700","22,255",3.36,"64,348",1.16,"1,500",2.01
2019/07/12,000670,영풍,-,"714,000","64,368",11.09,"1,651,007",0.43,"10,000",1.4
2019/07/12,000720,현대건설,-,"48,850","3,424",14.27,"56,293",0.87,500,1.02
2019/07/12,000810,삼성화재,-,"260,500","25,182",10.34,"244,508",1.07,"11,500",4.41
2019/07/12,000880,한화,-,"26,050","6,541",3.98,"42,747",0.61,700,2.69
2019/07/12,000990,DB하이텍,-,"13,650","2,002",6.82,"12,545",1.09,250,1.83
2019/07/12,001040,CJ,-,"98,400","9,180",10.72,"121,743",0.81,"1,450",1.47
2019/07/12,001060,JW중외제약,-,"30,100",336,89.58,"11,795",2.55,325,1.08
2019/07/12,001120,LG상사,-,"19,300",-,-,"29,115",0.66,250,1.3
2019/07/12,001230,동국제강,-,"7,320",-,-,"20,178",0.36,0,0
2019/07/12,001430,세아베스틸,-,"17,650",590,29.92,"51,855",0.34,850,4.82
2019/07/12,001450,현대해상,-,"26,950","4,607",5.85,"46,212",0.58,"1,130",4.19
2019/07/12,001520,동양,-,"1,765",16,110.31,"3,483",0.51,50,2.83
2019/07/12,001680,대상,-,"25,100","1,801",13.94,"25,405",0.99,550,2.19
2019/07/12,001740,SK네트웍스,-,"5,470",30,182.33,"9,410",0.58,120,2.19
2019/07/12,001800,오리온홀딩스,-,"18,250",936,19.5,"29,948",0.61,650,3.56
2019/07/12,002240,고려제강,-,"25,450",169,150.59,"68,200",0.37,350,1.38
2019/07/12,002270,롯데푸드,-,"540,000","46,757",11.55,"602,962",0.9,"15,000",2.78
2019/07/12,002350,넥센타이어,-,"9,340","1,008",9.27,"13,678",0.68,100,1.07
2019/07/12,002380,KCC,-,"264,500",-,-,"542,792",0.49,"9,000",3.4
2019/07/12,002790,아모레G,-,"62,400","1,708",36.53,"35,082",1.78,310,0.5
2019/07/12,002960,한국쉘석유,-,"323,000","19,200",16.82,"76,578",4.22,"19,000",5.88
2019/07/12,003000,부광약품,-,"16,450","2,325",7.08,"6,514",2.53,200,1.22
2019/07/12,003240,태광산업,-,"1,339,000","254,395",5.26,"2,771,960",0.48,"3,000",0.22
2019/07/12,003410,쌍용양회,-,"6,080",289,21.04,"3,828",1.59,370,6.09
2019/07/12,003490,대한항공,-,"28,600",-,-,"30,313",0.94,250,0.87
2019/07/12,003520,영진약품,-,"4,855",-,-,610,7.96,0,0
2019/07/12,003550,LG,-,"73,900","10,603",6.97,"102,340",0.72,"2,000",2.71
2019/07/12,003620,쌍용차,-,"3,825",-,-,"5,026",0.76,0,0
2019/07/12,003670,포스코케미칼,-,"52,900","2,237",23.65,"12,690",4.17,400,0.76
2019/07/12,003850,보령제약,-,"12,100",483,25.05,"5,794",2.09,60,0.5
2019/07/12,003920,남양유업,-,"560,000","2,371",236.19,"1,002,437",0.56,"1,000",0.18
2019/07/12,004000,롯데정밀화학,-,"51,800","8,438",6.14,"53,407",0.97,"1,700",3.28
2019/07/12,004020,현대제철,-,"39,850","3,037",13.12,"125,115",0.32,750,1.88
2019/07/12,004170,신세계,-,"273,500","23,415",11.68,"352,367",0.78,"2,000",0.73
2019/07/12,004370,농심,-,"244,000","14,577",16.74,"309,918",0.79,"4,000",1.64
2019/07/12,004490,세방전지,-,"45,250","7,025",6.44,"70,142",0.65,500,1.1
2019/07/12,004800,효성,-,"73,100","154,807",0.47,"115,924",0.63,"5,000",6.84
2019/07/12,004990,롯데지주,-,"41,150","2,713",15.17,"67,169",0.61,800,1.94
2019/07/12,005180,빙그레,-,"68,300","3,868",17.66,"55,331",1.23,"1,350",1.98
2019/07/12,005250,녹십자홀딩스,-,"22,450",406,55.3,"16,235",1.38,250,1.11
2019/07/12,005300,롯데칠성,-,"155,500",-,-,"140,283",1.11,"2,700",1.74
2019/07/12,005380,현대차,-,"139,500","5,632",24.77,"245,447",0.57,"4,000",2.87
2019/07/12,005440,현대그린푸드,-,"12,850","1,181",10.88,"17,483",0.73,210,1.63
2019/07/12,005490,POSCO,-,"237,000","20,911",11.33,"497,452",0.48,"10,000",4.22
2019/07/12,005610,SPC삼립,-,"100,500","5,199",19.33,"36,397",2.76,"1,004",1
2019/07/12,005830,DB손해보험,-,"53,300","8,413",6.34,"72,003",0.74,"2,000",3.75
2019/07/12,005850,에스엘,-,"22,000",889,24.75,"29,575",0.74,400,1.82
2019/07/12,005930,삼성전자,-,"46,300","6,461",7.17,"35,342",1.31,"1,416",3.06
2019/07/12,005940,NH투자증권,-,"14,350","1,203",11.93,"16,810",0.85,500,3.48
2019/07/12,005965,동부건설우,-,"20,650",-,-,-,-,350,1.69
2019/07/12,006120,SK디스커버리,-,"27,650","3,942",7.01,"71,067",0.39,600,2.17
2019/07/12,006260,LS,-,"48,600","14,555",3.34,"98,249",0.49,"1,250",2.57
2019/07/12,006280,녹십자,-,"115,500","3,017",38.28,"90,669",1.27,"1,000",0.87
2019/07/12,006360,GS건설,-,"36,150","7,788",4.64,"44,671",0.81,"1,000",2.77
2019/07/12,006390,한일현대시멘트,-,"33,700",-,-,"10,526",3.2,800,2.37
2019/07/12,006400,삼성SDI,-,"238,000","10,484",22.7,"169,560",1.4,"1,000",0.42
2019/07/12,006650,대한유화,-,"123,500","41,679",2.96,"261,707",0.47,"4,000",3.24
2019/07/12,006800,미래에셋대우,-,"7,980",660,12.09,"10,233",0.78,220,2.76
2019/07/12,006840,AK홀딩스,-,"44,700","8,224",5.44,"63,797",0.7,750,1.68
2019/07/12,007070,GS리테일,-,"39,150","1,566",25,"27,116",1.44,650,1.66
2019/07/12,007310,오뚜기,-,"677,000","48,677",13.91,"335,073",2.02,"7,500",1.11
2019/07/12,007570,일양약품,-,"25,450",-,-,"9,600",2.65,0,0
2019/07/12,008060,대덕전자,-,"11,050","6,032",1.83,"12,100",0.91,300,2.71
2019/07/12,008560,메리츠종금증권,-,"5,280",708,7.46,"4,794",1.1,200,3.79
2019/07/12,008770,호텔신라,-,"82,400","2,913",28.29,"19,110",4.31,350,0.42
2019/07/12,008930,한미사이언스,-,"49,000",285,171.93,"10,100",4.85,200,0.41
2019/07/12,009150,삼성전기,-,"92,400","8,685",10.64,"62,126",1.49,"1,000",1.08
2019/07/12,009240,한샘,-,"68,800","5,103",13.48,"24,407",2.82,"1,200",1.74
2019/07/12,009420,한올바이오파마,-,"27,400",64,428.12,"2,238",12.24,0,0
2019/07/12,009540,한국조선해양,-,"115,000",-,-,"167,892",0.68,0,0
2019/07/12,009830,한화케미칼,-,"21,500","1,136",18.93,"37,081",0.58,200,0.93
2019/07/12,010060,OCI,-,"87,900","4,352",20.2,"143,796",0.61,850,0.97
2019/07/12,010120,LS산전,-,"48,650","4,486",10.84,"43,150",1.13,"1,200",2.47
2019/07/12,010130,고려아연,-,"447,000","29,841",14.98,"331,214",1.35,"11,000",2.46
2019/07/12,010140,삼성중공업,-,"7,770",-,-,"10,694",0.73,0,0
2019/07/12,010600,웰바이오텍,-,"4,895",-,-,"2,020",2.42,0,0
2019/07/12,010620,현대미포조선,-,"47,200","2,132",22.14,"57,322",0.82,700,1.48
2019/07/12,010780,아이에스동서,-,"35,400","7,961",4.45,"34,573",1.02,"1,200",3.39
2019/07/12,010950,S-Oil,-,"93,300","2,216",42.1,"55,480",1.68,750,0.8
2019/07/12,011070,LG이노텍,-,"108,500","6,892",15.74,"89,501",1.21,300,0.28
2019/07/12,011170,롯데케미칼,-,"239,500","46,074",5.2,"371,541",0.64,"10,500",4.38
2019/07/12,011210,현대위아,-,"51,400",-,-,"111,672",0.46,600,1.17
2019/07/12,011780,금호석유,-,"87,500","17,597",4.97,"70,088",1.25,"1,350",1.54
2019/07/12,011790,SKC,-,"41,750","3,404",12.26,"40,835",1.02,"1,000",2.4
2019/07/12,012330,현대모비스,-,"235,500","19,944",11.81,"314,650",0.75,"4,000",1.7
2019/07/12,012450,한화에어로스페이스,-,"31,500",619,50.89,"45,535",0.69,0,0
2019/07/12,012630,HDC,-,"14,050","15,943",0.88,"32,167",0.44,150,1.07
2019/07/12,012750,에스원,-,"99,200","3,046",32.57,"33,219",2.99,"2,500",2.52
2019/07/12,014680,한솔케미칼,-,"81,300","6,354",12.8,"33,624",2.42,"1,200",1.48
2019/07/12,014820,동원시스템즈,-,"42,550","2,079",20.47,"16,402",2.59,500,1.18
2019/07/12,014830,유니드,-,"47,550","4,062",11.71,"73,967",0.64,"1,100",2.31
2019/07/12,015760,한국전력,-,"25,450",-,-,"108,641",0.23,0,0
2019/07/12,016360,삼성증권,-,"38,150","3,741",10.2,"52,207",0.73,"1,400",3.67
2019/07/12,017670,SK텔레콤,-,"260,000","44,066",5.9,"278,291",0.93,"10,000",3.85
2019/07/12,017800,현대엘리베이,-,"88,600",299,296.32,"33,916",2.61,900,1.02
2019/07/12,018250,애경산업,-,"36,100","2,411",14.97,"11,768",3.07,450,1.25
2019/07/12,018260,삼성에스디에스,-,"214,500","8,137",26.36,"77,315",2.77,"2,000",0.93
2019/07/12,018880,한온시스템,-,"11,500",520,22.12,"3,816",3.01,320,2.78
2019/07/12,019680,대교,-,"6,170",205,30.1,"5,884",1.05,210,3.4
2019/07/12,020000,한섬,-,"36,300","3,385",10.72,"40,370",0.9,400,1.1
2019/07/12,020150,일진머티리얼즈,-,"40,400",897,45.04,"11,460",3.53,0,0
2019/07/12,021240,웅진코웨이,-,"81,100","4,854",16.71,"14,744",5.5,"3,600",4.44
2019/07/12,023530,롯데쇼핑,-,"147,000",-,-,"413,783",0.36,"5,200",3.54
2019/07/12,023590,다우기술,-,"20,950","2,551",8.21,"26,743",0.78,350,1.67
2019/07/12,024110,기업은행,-,"13,750","2,531",5.43,"31,891",0.43,690,5.02
2019/07/12,025540,한국단자,-,"65,400","3,803",17.2,"66,337",0.99,700,1.07
2019/07/12,025860,남해화학,-,"10,350",175,59.14,"8,549",1.21,50,0.48
2019/07/12,026960,동서,-,"18,000","1,179",15.27,"12,679",1.42,700,3.89
2019/07/12,027410,BGF,-,"6,920",575,12.03,"15,719",0.44,35,0.51
2019/07/12,028050,삼성엔지니어링,-,"16,900",350,48.29,"5,383",3.14,0,0
2019/07/12,028260,삼성물산,-,"93,600","10,384",9.01,"104,259",0.9,"2,000",2.14
2019/07/12,028670,팬오션,-,"4,810",285,16.88,"4,946",0.97,0,0
2019/07/12,029780,삼성카드,-,"36,750","3,178",11.56,"58,444",0.63,"1,600",4.35
2019/07/12,030000,제일기획,-,"28,750","1,281",22.44,"7,672",3.75,770,2.68
2019/07/12,030200,KT,-,"28,150","2,809",10.02,"50,563",0.56,"1,100",3.91
2019/07/12,031430,신세계인터내셔날,-,"192,500","8,052",23.91,"76,024",2.53,850,0.44
2019/07/12,032640,LG유플러스,-,"13,950","1,103",12.65,"15,696",0.89,400,2.87
2019/07/12,032830,삼성생명,-,"80,300","9,268",8.66,"144,510",0.56,"2,650",3.3
2019/07/12,033780,KT&G,-,"99,200","7,141",13.89,"58,847",1.69,"4,000",4.03
2019/07/12,034020,두산중공업,-,"6,220",-,-,"18,609",0.33,0,0
2019/07/12,034220,LG디스플레이,-,"17,050",-,-,"39,068",0.44,0,0
2019/07/12,034730,SK,-,"223,500","40,310",5.54,"234,433",0.95,"5,000",2.24
2019/07/12,035250,강원랜드,-,"30,000","1,467",20.45,"16,765",1.79,900,3
2019/07/12,035420,NAVER,-,"117,000","4,437",26.37,"31,795",3.68,314,0.27
2019/07/12,035720,카카오,-,"131,500",623,211.08,"61,602",2.13,127,0.1
2019/07/12,036460,한국가스공사,-,"43,400","5,766",7.53,"88,750",0.49,"1,360",3.13
2019/07/12,036570,엔씨소프트,-,"497,500","19,831",25.09,"107,923",4.61,"6,050",1.22
2019/07/12,039130,하나투어,-,"46,000",791,58.15,"17,206",2.67,"1,300",2.83
2019/07/12,042660,대우조선해양,-,"31,700","2,998",10.57,"35,821",0.88,0,0
2019/07/12,042670,두산인프라코어,-,"6,070","1,184",5.13,"9,209",0.66,0,0
2019/07/12,047040,대우건설,-,"4,575",727,6.29,"5,490",0.83,0,0
2019/07/12,047050,포스코인터내셔널,-,"18,550","1,258",14.75,"23,402",0.79,600,3.23
2019/07/12,047810,한국항공우주,-,"34,150",587,58.18,"10,356",3.3,200,0.59
2019/07/12,049770,동원F&B,-,"291,500","14,699",19.83,"163,896",1.78,"3,000",1.03
2019/07/12,051600,한전KPS,-,"31,200","3,585",8.7,"21,870",1.43,"1,790",5.74
2019/07/12,051900,LG생활건강,-,"1,260,000","40,740",30.93,"198,221",6.36,"9,250",0.73
2019/07/12,051910,LG화학,-,"344,500","19,217",17.93,"218,227",1.58,"6,000",1.74
2019/07/12,052690,한전기술,-,"19,450",340,57.21,"12,072",1.61,140,0.72
2019/07/12,055550,신한지주,-,"44,550","6,579",6.77,"75,339",0.59,"1,600",3.59
2019/07/12,057050,현대홈쇼핑,-,"103,500","14,252",7.26,"140,375",0.74,"1,900",1.84
2019/07/12,060980,한라홀딩스,-,"44,100","1,232",35.8,"80,094",0.55,"2,000",4.54
2019/07/12,064350,현대로템,-,"19,800",-,-,"12,282",1.61,0,0
2019/07/12,064960,S&T모티브,-,"46,400","4,005",11.59,"49,754",0.93,"1,200",2.59
2019/07/12,066570,LG전자,-,"70,800","6,882",10.29,"78,820",0.9,750,1.06
2019/07/12,068270,셀트리온,-,"188,500","2,063",91.37,"19,766",9.54,0,0
2019/07/12,069260,휴켐스,-,"22,000","2,693",8.17,"15,836",1.39,"1,200",5.45
2019/07/12,069620,대웅제약,-,"154,000",-,-,"42,647",3.61,600,0.39
2019/07/12,069960,현대백화점,-,"81,300","10,594",7.67,"176,584",0.46,900,1.11
2019/07/12,071050,한국금융지주,-,"79,300","9,062",8.75,"70,093",1.13,"1,800",2.27
2019/07/12,071840,롯데하이마트,-,"40,600","3,620",11.22,"87,338",0.46,"1,700",4.19
2019/07/12,073240,금호타이어,-,"4,215",-,-,"4,919",0.86,0,0
2019/07/12,074610,나노메딕스,-,"9,190",-,-,"1,170",7.85,0,0
2019/07/12,078930,GS,-,"52,200","9,539",5.47,"89,656",0.58,"1,900",3.64
2019/07/12,079160,CJ CGV,-,"40,050",-,-,"5,284",7.58,200,0.5
2019/07/12,079430,현대리바트,-,"18,000","1,933",9.31,"21,786",0.83,290,1.61
2019/07/12,079440,오렌지라이프,-,"29,300","3,796",7.72,"46,005",0.64,"2,600",8.87
2019/07/12,079550,LIG넥스원,-,"28,400",203,139.9,"29,552",0.96,500,1.76
2019/07/12,081660,휠라코리아,-,"72,500","2,349",30.86,"16,226",4.47,50,0.07
2019/07/12,086280,현대글로비스,-,"160,000","11,663",13.72,"113,605",1.41,"3,300",2.06
2019/07/12,086790,하나금융지주,-,"36,100","7,360",4.9,"88,026",0.41,"1,900",5.26
2019/07/12,088350,한화생명,-,"3,035",473,6.42,"11,867",0.26,100,3.29
2019/07/12,090430,아모레퍼시픽,-,"162,000","4,815",33.64,"64,072",2.53,"1,180",0.73
2019/07/12,093050,LF,-,"24,750","2,846",8.7,"40,126",0.62,500,2.02
2019/07/12,093370,후성,-,"8,490",333,25.5,"2,246",3.78,0,0
2019/07/12,096760,JW홀딩스,-,"5,900",360,16.39,"2,820",2.09,85,1.44
2019/07/12,096770,SK이노베이션,-,"175,000","18,267",9.58,"193,402",0.9,"8,000",4.57
2019/07/12,097950,CJ제일제당,-,"291,000","55,416",5.25,"291,963",1,"3,500",1.2
2019/07/12,103140,풍산,-,"25,700","2,213",11.61,"49,144",0.52,600,2.33
2019/07/12,105560,KB금융,-,"43,850","7,721",5.68,"85,393",0.51,"1,920",4.38
2019/07/12,105630,한세실업,-,"20,450",-,-,"10,306",1.98,450,2.2
2019/07/12,108670,LG하우시스,-,"59,900",-,-,"91,675",0.65,250,0.42
2019/07/12,111770,영원무역,-,"36,750","2,577",14.26,"34,857",1.05,350,0.95
2019/07/12,114090,GKL,-,"19,950","1,257",15.87,"9,087",2.2,710,3.56
2019/07/12,115390,락앤락,-,"14,900",561,26.56,"12,188",1.22,80,0.54
2019/07/12,120110,코오롱인더,-,"41,850","2,252",18.58,"70,480",0.59,900,2.15
2019/07/12,128940,한미약품,-,"299,500","2,160",138.66,"60,603",4.94,500,0.17
2019/07/12,138930,BNK금융지주,-,"7,460","1,475",5.06,"23,400",0.32,300,4.02
2019/07/12,139130,DGB금융지주,-,"7,840","2,233",3.51,"25,684",0.31,360,4.59
2019/07/12,139480,이마트,-,"140,000","15,668",8.94,"293,169",0.48,"2,000",1.43
2019/07/12,145990,삼양사,-,"54,400","4,489",12.12,"102,692",0.53,"1,500",2.76
2019/07/12,161390,한국타이어앤테크놀로지,-,"32,350","4,216",7.67,"54,616",0.59,450,1.39
2019/07/12,161890,한국콜마,-,"57,800","1,954",29.58,"19,616",2.95,330,0.57
2019/07/12,170900,동아에스티,-,"96,600",949,101.79,"68,613",1.41,"1,000",1.04
2019/07/12,185750,종근당,-,"90,400","4,112",21.98,"41,379",2.18,900,1
2019/07/12,192400,쿠쿠홀딩스,-,"127,500","15,206",8.38,"85,689",1.49,"3,000",2.35
2019/07/12,192820,코스맥스,-,"103,000","3,247",31.72,"26,411",3.9,600,0.58
2019/07/12,204320,만도,-,"29,350","2,257",13,"30,151",0.97,500,1.7
2019/07/12,207940,삼성바이오로직스,-,"301,500","3,387",89.02,"62,805",4.8,0,0
2019/07/12,214320,이노션,-,"70,400","3,842",18.32,"36,374",1.94,"1,500",2.13
2019/07/12,241560,두산밥캣,-,"36,100","2,641",13.67,"37,303",0.97,900,2.49
2019/07/12,251270,넷마블,-,"96,400","2,230",43.23,"51,303",1.88,0,0
2019/07/12,267250,현대중공업지주,-,"337,000","18,371",18.34,"474,469",0.71,"18,500",5.49
2019/07/12,271560,오리온,-,"88,700","3,538",25.07,"35,553",2.49,600,0.68
2019/07/12,282330,BGF리테일,-,"194,500","8,925",21.79,"30,182",6.44,"2,680",1.38
2019/07/12,285130,SK케미칼,-,"52,400",457,114.66,"53,061",0.99,400,0.76
2019/07/12,294870,HDC현대산업개발,-,"37,300","5,232",7.13,"41,976",0.89,500,1.34
2019/07/12,298040,효성중공업,-,"30,850",204,151.23,"97,004",0.32,0,0
2019/07/12,316140,우리금융지주,-,"13,850",-,-,-,-,,
